x,y,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2480027,53.5094772,,10771,4640611,85,1,0,0,0
-2.2480132,53.5112748,,8889,3161096,96,0,0,0,0
-2.2480184,53.5121736,,8052,2593719,105,1,0,0,0
-2.2480868,53.5238584,,1847,136511,47,0,0,0,0
-2.2482183,53.5463291,,38,58,16,0,0,0,0
-2.245995,53.4231919,,31206,38952785,108,0,0,1,0
-2.2460469,53.4321803,,122339,598673475,45,2,1,1,0
-2.2461665,53.4528537,,224310,2012613917,99,3,5,5,1
-2.2461769,53.4546513,,219732,1931296500,43,3,1,1,1
-2.2461977,53.4582467,,207221,1717630705,85,1,3,0,3
-2.2462029,53.4591455,,203551,1657331585,36,0,1,0,0
-2.2464479,53.5013908,,25361,25727930,103,1,0,1,1
-2.2464844,53.5076826,,14206,8072703,69,0,0,0,0
-2.2464896,53.5085814,,12980,6739752,115,1,0,0,0
-2.2465627,53.5211651,,2977,354615,59,0,0,0,0
-2.2444747,53.4204985,,11624,5405427,62,0,0,0,0
-2.2445521,53.4339811,,118531,561992534,97,1,2,2,2
-2.2446141,53.4447672,,204938,1679990180,55,6,2,3,3
-2.2447849,53.4744289,,133618,714152673,111,1,1,1,1
-2.2449559,53.5040904,,21741,18906949,122,0,0,0,0
-2.2450597,53.522067,,2922,341556,48,0,0,0,0
-2.2450805,53.5256623,,1771,125459,13,0,0,0,0
-2.2430829,53.4402761,,155713,969872300,55,1,1,2,2
-2.2431343,53.4492645,,203421,1655213648,87,3,3,1,2
-2.2431805,53.457354,,204168,1667397478,90,3,2,0,3
-2.2432114,53.4627471,,189430,1435358058,72,0,1,3,3
-2.243268,53.4726343,,146902,863212214,300,3,7,7,4
-2.243304,53.4789261,,116323,541246823,2,0,0,0,0
-2.2433452,53.4861168,,82842,274514923,2,0,0,0,0
-2.2434586,53.5058911,,19960,15936489,94,0,0,1,0
-2.2435462,53.5211713,,3625,525894,58,0,0,0,0
-2.2414602,53.4196057,,4663,869899,120,0,1,0,0
-2.2414959,53.4258976,,22702,20616318,145,0,1,0,0
-2.2415061,53.4276953,,32133,41301451,67,0,0,0,1
-2.2415265,53.4312907,,56922,129605021,58,0,1,0,0
-2.2415673,53.4384814,,119646,572613059,75,1,0,0,0
-2.2415826,53.441178,,142222,809084171,46,0,0,2,2
-2.2417563,53.4717385,,154255,951784848,456,7,5,7,6
-2.2417717,53.474435,,141934,805818511,361,4,6,7,6
-2.2419816,53.5112872,,12659,6410643,58,0,0,0,0
-2.2420329,53.5202755,,4458,795185,110,0,0,0,0
-2.2421766,53.5454427,,74,224,3,0,0,0,0
-2.239991,53.4259007,,17095,11690499,121,0,0,1,0
-2.2400113,53.4294961,,33883,45924278,74,0,0,0,2
-2.2400214,53.4312937,,44984,80942745,51,1,0,0,0
-2.240062,53.4384845,,101197,409639290,87,0,0,0,0
-2.2401178,53.4483717,,169708,1152036158,91,2,4,1,2
-2.2401584,53.4555625,,189804,1441034360,219,3,3,2,3
-2.2401635,53.4564613,,190430,1450549615,84,1,1,3,0
-2.2401686,53.4573601,,190675,1454283304,45,1,0,1,0
-2.2402143,53.4654497,,178438,1273614976,67,0,0,3,0
-2.2402244,53.4672474,,172931,1196205773,209,2,2,3,5
-2.2402549,53.4726404,,152471,929905947,391,6,3,5,6
-2.2402753,53.4762357,,136647,746900860,68,1,1,1,0
-2.2403007,53.4807299,,115759,536014504,2,0,0,0,0
-2.2405552,53.5256715,,2358,222536,72,0,0,0,0
-2.2406062,53.5346598,,593,14102,93,0,0,0,0
-2.2384106,53.412421,,197,1555,3,0,0,0,0
-2.2385668,53.4402852,,98893,391199228,73,1,2,0,0
-2.2386777,53.4600597,,182753,1335959207,35,2,1,0,0
-2.2387635,53.4753399,,142757,815191664,475,7,4,5,4
-2.2389304,53.5050014,,26595,28292224,69,0,0,0,0
-2.2389405,53.5067991,,22642,20507219,86,0,1,0,1
-2.2389607,53.5103944,,16036,10286338,212,0,1,1,0
-2.2389709,53.5121921,,13336,7114295,79,0,0,0,0
-2.2390468,53.5256745,,2569,264040,24,0,0,0,0
-2.2391228,53.539157,,302,3650,5,0,0,0,0
-2.2369212,53.4151206,,405,6586,58,0,0,0,0
-2.2369363,53.4178171,,1029,42435,149,0,0,0,0
-2.2369563,53.4214125,,3093,382765,33,0,0,0,0
-2.2369863,53.4268055,,11868,5634575,12,0,0,0,0
-2.2370564,53.4393893,,77271,238832915,98,1,1,0,0
-2.2370614,53.4402882,,83730,280434034,84,1,1,0,0
-2.2370864,53.4447824,,115641,534921403,47,1,1,1,2
-2.2371566,53.4573662,,172014,1183557844,150,1,1,1,1
-2.2373121,53.4852301,,101016,408176153,88,3,3,1,1
-2.2373322,53.4888255,,84993,288952692,48,1,0,0,0
-2.237473,53.5139928,,11773,5545065,68,0,0,0,0
-2.2375082,53.5202846,,5665,1283700,84,0,0,0,0
-2.2376795,53.5508447,,34,46,5,0,0,0,0
-2.2376845,53.5517435,,28,31,28,0,0,0,0
-2.2354168,53.4151235,,301,3624,75,0,0,0,0
-2.2356157,53.4510773,,137957,761288044,125,1,4,3,4
-2.2357503,53.4753459,,143913,828438315,640,3,7,12,11
-2.2357852,53.4816378,,118988,566330806,141,2,1,1,0
-2.23593,53.5077039,,23388,21880464,92,0,0,0,0
-2.235985,53.5175911,,8390,2816030,99,0,0,0,0
-2.236025,53.5247817,,3395,461131,135,0,0,0,0
-2.1105569,53.4206978,,0,0,87,0,0,0,0
-2.1090752,53.4296877,,0,0,3,0,0,0,0
-2.1091398,53.4548554,,0,0,28,0,0,0,0
-2.1091422,53.4557543,,0,0,40,0,0,0,0
-2.1092,53.4782253,,0,0,9,0,0,0,0
-2.1092462,53.4962022,,0,0,82,0,0,0,0
-2.1092555,53.4997975,,0,0,77,0,0,0,0
-2.1093158,53.5231673,,0,0,24,0,0,0,0
-2.1105592,53.4215966,,0,0,55,0,0,0,0
-2.1105615,53.4224955,,0,0,26,0,0,0,0
-2.1105685,53.425192,,0,0,3,0,0,0,0
-2.1106575,53.4593482,,0,0,77,0,0,0,0
-2.1106692,53.4638425,,0,0,58,0,0,0,0
-2.1107231,53.4845159,,0,0,26,0,0,0,0
-2.110756,53.4970996,,0,0,70,0,0,0,0
-2.1107607,53.4988973,,0,0,67,0,0,0,0
-2.1107701,53.5024926,,0,0,39,0,0,0,0
-2.1107724,53.5033915,,0,0,3,0,0,0,0
-2.1108265,53.5240647,,0,0,90,0,0,0,0
-2.1108288,53.5249636,,0,0,146,0,0,0,0
